    stg    jcma    nmlo     ndv            time           dtime            Mtot            Etot            Jtot            dMdt            frot          dens_c          temp_c           Rsurf           Lsurf            Teff            vrot           [N/H]            Gedd         gam_ave        mach_max            Brad           fconf           fbrak           eta_B       omgs[d-1]       omgc[d-1]            Lnuc             Lnu            Lrad
     63       1       6    1024    6.115127e+13    2.678133e+12    1.999930e+01   -4.619450e+50    0.000000e+00   -4.334000e-10    1.009000e+00    1.190000e+02    1.044000e+08    1.933000e+00    5.473000e+04    6.348000e+04    0.000000e+00   -4.439000e+01    2.315000e-01    1.549000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.849737e-321    2.095000e+38    3.111000e+36    2.095000e+38
     64       1       6    1024    6.382940e+13    1.922306e+12    1.999926e+01   -4.569695e+50    0.000000e+00   -4.438000e-10    1.009000e+00    1.173000e+02    1.037000e+08    1.956000e+00    5.487000e+04    6.314000e+04    0.000000e+00   -4.438000e+01    2.323000e-01    1.549000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.760805e-321    2.130000e+38    3.813000e+36    2.100000e+38
     65       1       6    1024    6.575170e+13    2.299062e+12    1.999924e+01   -4.597572e+50    0.000000e+00   -4.460000e-10    1.009000e+00    1.186000e+02    1.045000e+08    1.949000e+00    5.532000e+04    6.338000e+04    0.000000e+00   -4.438000e+01    2.330000e-01    1.548000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.844797e-321    2.110000e+38    3.100000e+36    2.118000e+38
     66       1       6    1024    6.805077e+13    1.787981e+12    1.999920e+01   -4.549860e+50    0.000000e+00   -4.552000e-10    1.009000e+00    1.166000e+02    1.038000e+08    1.970000e+00    5.539000e+04    6.305000e+04    0.000000e+00   -4.437000e+01    2.337000e-01    1.548000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.726221e-321    2.153000e+38    3.934000e+36    2.120000e+38
     67       1       6    1024    6.983875e+13    2.324375e+12    1.999918e+01   -4.571493e+50    0.000000e+00   -4.580000e-10    1.009000e+00    1.178000e+02    1.044000e+08    1.966000e+00    5.581000e+04    6.325000e+04    0.000000e+00   -4.436000e+01    2.343000e-01    1.548000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.790449e-321    2.132000e+38    3.257000e+36    2.136000e+38
     68       1       6    1024    7.216312e+13    1.824446e+12    1.999914e+01   -4.525128e+50    0.000000e+00   -4.675000e-10    1.009000e+00    1.161000e+02    1.037000e+08    1.987000e+00    5.589000e+04    6.293000e+04    0.000000e+00   -4.436000e+01    2.351000e-01    1.547000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.701518e-321    2.172000e+38    4.037000e+36    2.140000e+38
     69       1       6    1024    7.398757e+13    2.371780e+12    1.999912e+01   -4.544763e+50    0.000000e+00   -4.707000e-10    1.009000e+00    1.172000e+02    1.044000e+08    1.983000e+00    5.631000e+04    6.311000e+04    0.000000e+00   -4.435000e+01    2.357000e-01    1.547000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.765746e-321    2.154000e+38    3.381000e+36    2.156000e+38
     70       1       6    1024    7.635935e+13    1.851242e+12    1.999908e+01   -4.499054e+50    0.000000e+00   -4.806000e-10    1.009000e+00    1.155000e+02    1.037000e+08    2.005000e+00    5.642000e+04    6.279000e+04    0.000000e+00   -4.434000e+01    2.365000e-01    1.547000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.681755e-321    2.192000e+38    4.150000e+36    2.160000e+38
     71       1       6    1024    7.821059e+13    2.406615e+12    1.999905e+01   -4.517820e+50    0.000000e+00   -4.841000e-10    1.009000e+00    1.165000e+02    1.043000e+08    2.002000e+00    5.684000e+04    6.296000e+04    0.000000e+00   -4.434000e+01    2.372000e-01    1.546000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.750924e-321    2.175000e+38    3.495000e+36    2.176000e+38
     72       1       6    1024    8.061721e+13    1.858429e+12    1.999902e+01   -4.472428e+50    0.000000e+00   -4.945000e-10    1.009000e+00    1.150000e+02    1.037000e+08    2.024000e+00    5.696000e+04    6.265000e+04    0.000000e+00   -4.433000e+01    2.380000e-01    1.546000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.661992e-321    2.213000e+38    4.268000e+36    2.180000e+38
     73       1       6    1024    8.247563e+13    2.415958e+12    1.999899e+01   -4.490699e+50    0.000000e+00   -4.982000e-10    1.009000e+00    1.159000e+02    1.043000e+08    2.021000e+00    5.739000e+04    6.282000e+04    0.000000e+00   -4.433000e+01    2.387000e-01    1.546000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.721280e-321    2.197000e+38    3.605000e+36    2.197000e+38
     74       1       6    1024    8.489159e+13    1.857386e+12    1.999895e+01   -4.445779e+50    0.000000e+00   -5.091000e-10    1.009000e+00    1.145000e+02    1.037000e+08    2.043000e+00    5.752000e+04    6.251000e+04    0.000000e+00   -4.432000e+01    2.395000e-01    1.545000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.627408e-321    2.235000e+38    4.384000e+36    2.202000e+38
     75       1       6    1024    8.674898e+13    2.414602e+12    1.999892e+01   -4.463233e+50    0.000000e+00   -5.130000e-10    1.009000e+00    1.153000e+02    1.043000e+08    2.040000e+00    5.795000e+04    6.267000e+04    0.000000e+00   -4.431000e+01    2.402000e-01    1.545000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.686696e-321    2.220000e+38    3.718000e+36    2.218000e+38
     76       1       6    1024    8.916358e+13    1.861853e+12    1.999888e+01   -4.419105e+50    0.000000e+00   -5.242000e-10    1.009000e+00    1.140000e+02    1.036000e+08    2.063000e+00    5.809000e+04    6.236000e+04    0.000000e+00   -4.431000e+01    2.411000e-01    1.545000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.617526e-321    2.257000e+38    4.496000e+36    2.224000e+38
     77       1       6    1024    9.102543e+13    2.420409e+12    1.999885e+01   -4.435249e+50    0.000000e+00   -5.286000e-10    1.009000e+00    1.147000e+02    1.042000e+08    2.060000e+00    5.852000e+04    6.251000e+04    0.000000e+00   -4.430000e+01    2.418000e-01    1.544000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.671874e-321    2.244000e+38    3.837000e+36    2.240000e+38
     78       1       6    1024    9.344584e+13    1.872068e+12    1.999881e+01   -4.392014e+50    0.000000e+00   -5.401000e-10    1.009000e+00    1.136000e+02    1.036000e+08    2.083000e+00    5.868000e+04    6.221000e+04    0.000000e+00   -4.430000e+01    2.427000e-01    1.544000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.607645e-321    2.280000e+38    4.604000e+36    2.246000e+38
     79       1       6    1024    9.531791e+13    2.433689e+12    1.999878e+01   -4.406855e+50    0.000000e+00   -5.448000e-10    1.009000e+00    1.142000e+02    1.042000e+08    2.081000e+00    5.911000e+04    6.236000e+04    0.000000e+00   -4.429000e+01    2.434000e-01    1.544000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.652111e-321    2.268000e+38    3.956000e+36    2.263000e+38
     80       1       6    1024    9.775160e+13    1.871719e+12    1.999873e+01   -4.364113e+50    0.000000e+00   -5.569000e-10    1.009000e+00    1.131000e+02    1.036000e+08    2.104000e+00    5.928000e+04    6.206000e+04    0.000000e+00   -4.428000e+01    2.444000e-01    1.543000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.602704e-321    2.304000e+38    4.716000e+36    2.269000e+38
     81       1       6    1024    9.962332e+13    2.433235e+12    1.999870e+01   -4.378257e+50    0.000000e+00   -5.620000e-10    1.009000e+00    1.136000e+02    1.042000e+08    2.103000e+00    5.972000e+04    6.219000e+04    0.000000e+00   -4.428000e+01    2.451000e-01    1.543000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.642230e-321    2.292000e+38    4.068000e+36    2.286000e+38
     82       1       6    1024    1.020566e+14    1.871699e+12    1.999866e+01   -4.336034e+50    0.000000e+00   -5.744000e-10    1.009000e+00    1.126000e+02    1.036000e+08    2.126000e+00    5.989000e+04    6.190000e+04    0.000000e+00   -4.427000e+01    2.461000e-01    1.542000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.587882e-321    2.328000e+38    4.827000e+36    2.293000e+38
     83       1       6    1024    1.039283e+14    2.433208e+12    1.999862e+01   -4.349209e+50    0.000000e+00   -5.799000e-10    1.009000e+00    1.131000e+02    1.042000e+08    2.125000e+00    6.034000e+04    6.203000e+04    0.000000e+00   -4.427000e+01    2.468000e-01    1.542000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.622467e-321    2.317000e+38    4.182000e+36    2.310000e+38
     84       1       6    1024    1.063615e+14    1.868893e+12    1.999858e+01   -4.307564e+50    0.000000e+00   -5.928000e-10    1.009000e+00    1.122000e+02    1.036000e+08    2.149000e+00    6.052000e+04    6.173000e+04    0.000000e+00   -4.426000e+01    2.478000e-01    1.542000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.582942e-321    2.352000e+38    4.937000e+36    2.317000e+38
     85       1       6    1024    1.082304e+14    2.429561e+12    1.999854e+01   -4.319786e+50    0.000000e+00   -5.987000e-10    1.009000e+00    1.125000e+02    1.041000e+08    2.148000e+00    6.097000e+04    6.185000e+04    0.000000e+00   -4.426000e+01    2.485000e-01    1.541000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.612586e-321    2.342000e+38    4.297000e+36    2.334000e+38
     86       1       6    1024    1.106599e+14    1.862244e+12    1.999850e+01   -4.278848e+50    0.000000e+00   -6.121000e-10    1.009000e+00    1.118000e+02    1.036000e+08    2.172000e+00    6.117000e+04    6.156000e+04    0.000000e+00   -4.425000e+01    2.496000e-01    1.541000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.558239e-321    2.377000e+38    5.043000e+36    2.342000e+38
     87       1       6    1024    1.125222e+14    2.420917e+12    1.999846e+01   -4.290065e+50    0.000000e+00   -6.183000e-10    1.009000e+00    1.120000e+02    1.041000e+08    2.172000e+00    6.162000e+04    6.168000e+04    0.000000e+00   -4.425000e+01    2.503000e-01    1.541000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.587882e-321    2.368000e+38    4.412000e+36    2.359000e+38
     88       1       6    1024    1.149431e+14    1.853222e+12    1.999841e+01   -4.249734e+50    0.000000e+00   -6.322000e-10    1.009000e+00    1.113000e+02    1.036000e+08    2.196000e+00    6.183000e+04    6.139000e+04    0.000000e+00   -4.424000e+01    2.514000e-01    1.540000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.548357e-321    2.403000e+38    5.149000e+36    2.367000e+38
     89       1       6    1024    1.167963e+14    2.409189e+12    1.999838e+01   -4.260077e+50    0.000000e+00   -6.390000e-10    1.009000e+00    1.115000e+02    1.041000e+08    2.197000e+00    6.228000e+04    6.149000e+04    0.000000e+00   -4.424000e+01    2.522000e-01    1.540000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.568120e-321    2.395000e+38    4.526000e+36    2.384000e+38
     90       1       6    1024    1.192055e+14    1.850489e+12    1.999833e+01   -4.220349e+50    0.000000e+00   -6.533000e-10    1.009000e+00    1.109000e+02    1.036000e+08    2.221000e+00    6.250000e+04    6.121000e+04    0.000000e+00   -4.423000e+01    2.532000e-01    1.539000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.533535e-321    2.429000e+38    5.255000e+36    2.393000e+38
     91       1       6    1024    1.210560e+14    2.405636e+12    1.999829e+01   -4.229656e+50    0.000000e+00   -6.605000e-10    1.009000e+00    1.111000e+02    1.041000e+08    2.222000e+00    6.296000e+04    6.131000e+04    0.000000e+00   -4.423000e+01    2.540000e-01    1.539000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.553298e-321    2.422000e+38    4.640000e+36    2.410000e+38
     92       1       6    1024    1.234616e+14    1.831292e+12    1.999824e+01   -4.190363e+50    0.000000e+00   -6.755000e-10    1.009000e+00    1.105000e+02    1.037000e+08    2.247000e+00    6.319000e+04    6.102000e+04    0.000000e+00   -4.422000e+01    2.551000e-01    1.539000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.513773e-321    2.456000e+38    5.360000e+36    2.419000e+38
     93       1       6    1024    1.252929e+14    2.380680e+12    1.999820e+01   -4.199152e+50    0.000000e+00   -6.830000e-10    1.009000e+00    1.106000e+02    1.041000e+08    2.248000e+00    6.364000e+04    6.112000e+04    0.000000e+00   -4.422000e+01    2.560000e-01    1.538000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.538476e-321    2.449000e+38    4.749000e+36    2.436000e+38
     94       1       6    1024    1.276736e+14    1.811275e+12    1.999815e+01   -4.160424e+50    0.000000e+00   -6.985000e-10    1.009000e+00    1.101000e+02    1.037000e+08    2.273000e+00    6.389000e+04    6.084000e+04    0.000000e+00   -4.421000e+01    2.571000e-01    1.538000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.518713e-321    2.483000e+38    5.464000e+36    2.446000e+38
     95       1       6    1024    1.294849e+14    2.354658e+12    1.999811e+01   -4.168309e+50    0.000000e+00   -7.066000e-10    1.009000e+00    1.102000e+02    1.041000e+08    2.275000e+00    6.435000e+04    6.092000e+04    0.000000e+00   -4.421000e+01    2.579000e-01    1.537000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.533535e-321    2.477000e+38    4.861000e+36    2.463000e+38
     96       1       6    1024    1.318395e+14    1.813553e+12    1.999805e+01   -4.130436e+50    0.000000e+00   -7.224000e-10    1.009000e+00    1.098000e+02    1.037000e+08    2.300000e+00    6.459000e+04    6.064000e+04    0.000000e+00   -4.420000e+01    2.590000e-01    1.537000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.518713e-321    2.510000e+38    5.562000e+36    2.472000e+38
     97       1       6    1024    1.336531e+14    2.357618e+12    1.999801e+01   -4.136867e+50    0.000000e+00   -7.312000e-10    1.009000e+00    1.097000e+02    1.041000e+08    2.303000e+00    6.505000e+04    6.071000e+04    0.000000e+00   -4.420000e+01    2.599000e-01    1.537000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.523654e-321    2.506000e+38    4.978000e+36    2.490000e+38
     98       1       6    1024    1.360107e+14    1.786497e+12    1.999796e+01   -4.099325e+50    0.000000e+00   -7.478000e-10    1.009000e+00    1.094000e+02    1.037000e+08    2.329000e+00    6.531000e+04    6.044000e+04    0.000000e+00   -4.419000e+01    2.611000e-01    1.536000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.508832e-321    2.538000e+38    5.662000e+36    2.500000e+38
     99       1       6    1024    1.377972e+14    2.322445e+12    1.999792e+01   -4.105577e+50    0.000000e+00   -7.570000e-10    1.009000e+00    1.093000e+02    1.041000e+08    2.332000e+00    6.578000e+04    6.051000e+04    0.000000e+00   -4.419000e+01    2.619000e-01    1.536000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.513773e-321    2.534000e+38    5.081000e+36    2.518000e+38
    100       1       6    1024    1.401196e+14    1.776663e+12    1.999786e+01   -4.068593e+50    0.000000e+00   -7.739000e-10    1.009000e+00    1.091000e+02    1.038000e+08    2.357000e+00    6.604000e+04    6.024000e+04    0.000000e+00   -4.419000e+01    2.631000e-01    1.535000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00   5.494010e-321    2.567000e+38    5.763000e+36    2.528000e+38
